,0
158,"
                    
                        맥주 자체 맛은 맜있으나

탄산이 약합니다.

원래 하이트 먹다가 칼로리가 걱정되어

클라우드는 칼로리가 적으니 이걸로 갈아 탄건데

탄산이 약해서 그냥 음료수 같아요.
                    
                "
159,"
                    
                        임신중인데 진짜 무알콜중에 제일 괜찮아서 먹고있어요
                    
                "
160,"
                    
                        임신기간부터 지금 수유하는동안
제로맥주로 마음달래는데요
클라우드는 과일맛?나니 맛있네요
                    
                "
161,"
                    
                        맥주 한캔이 생각날때  다음날 부담없이 즐길수 있어서 좋아요 냉동고에 넣었다가 마시면 진짜 맥주마시는거
같아 좋아요~
                    
                "
162,"
                    
                        제가 먹어본 무알콜 중에서 가장 맥주맛과 흡사하고 맛있네요
칼로리도 낮아서 좋고 육아하다 스트레스 받으면 아이 잘 때
혼자 홀짝 마시기 좋아요 알콜이 없어 다음날 무리도 안가고 건강에도 좋구요^^ 벌써 다 먹어가서 ㅠㅠ 곧 재구매 할거에용 강추입니다 여러분!!
                    
                "
163,"
                    
                        수유부입니다. 제가 임신해서부터 술을 못 끊어 힘들었는데 ㅋ 0.00 무알콜 맥주 이거 맛있습니다!! 이것저것 많이 마셔봤는데 달지않고 제일 맥주 같아요. 물론 맥주에 비하면 아쉬운 맛입니다. 무알콜 맥주중엔 맛있는걸로 순위안에 들어요~^^ 특히 캠핑가서 술 못마시면 ㅠㅠ 이거 싸가서 마십니다 ㅋㅋㅋ 0.01 이렇게 조금 들어있는것도 있는데 이건 0.00이라 안심하고 마셔요^^
                    
                "
164,"
                    
                        임신, 수유할 땐 무알콜 맥주 0.0으로 골라 다양하게 먹었었고요...

단유하고는 매일 저녁 진짜 맥주를 한캔씩 먹다보니 너무 알콜을 쉬지 않는것 같아 다시 주문해 보았어요.

그런데.... 앗.
앗.
앗...
수유할 땐 분명히 더 맥주맛이었던거 같은데....;;

이.. 부족한 맥주맛에 부족한 탄산..

아쉽네요.. 아쉬워요.ㅜㅜ 두 박스나 샀는데!!!!
쌓아놓고 다른 맥주만 사 나르다가..결국 그냥 주변에 나누어주었어요.

클라우드 제로.. 이제 안녕. 우린 아닌가보다.ㅠㅜ
                    
                "
165,"
                    
                        알콜러버 입니다. 쌍커풀 수술후 심심한 위안을 얻고자 구매했습니다. 캔 따는 소리와 차가운 캔의 온도가 초반엔 상실감을 채워줬으나, 알콜없는 맥주향은 허무함을 남기네요...맥주 시원한 청량감 좋아하시는 분들은 괜찮을 수도 있을 것 같아요. 정말 무알콜 입니다. 외국 무알콜 맥주는 미세하게 알콜이 들어있다고 들었는데, 구매해보려고 합니다.
                    
                "
166,"
                    
                        무알콜은 클라우드가 최고인거 같아요
이거 먹다가 하이트 먹으면 찝찌름한것이 진짜 맛없어요
가격변동이 좀 있는거 같은데
안오르고 쿠팡에 늘 있었으면 좋겠어요^__^
무알콜 맥주 덕에 육퇴 후 습관처럼 맥주한캔두캔 먹던 버릇도 안녕
이거 먹고 술 끊었어요 취기도 안올라오고 청량감있고 좋네요
                    
                "
167,"
                    
                        평소에 맥주를 많이 마시는 편이라 조금 줄여보고자 

맥주지만 무알콜인 맥주를 마시면 

알콜을 줄이면서 맛은 충족시켜주지 않을까 하는 기대감으로 사본것인데

역시 무알콜이라 그런건지 맥주음료라는 느낌이지 맥주는 아니라는게 딱 느껴지긴하더라구요;ㅎㅎ

개인적으론 저랑은 맞지않은거 같아요ㅠㅠ

처음 시원한 첫입은 조금 맥주스러운가? 하다가 뒷맛이 남을때보면

역시 아니야.. 라는게 느껴지더라구요 ㅎㅎ

그래도 술을 마실 수 없을때 기분용으로는 괜찮을듯 싶어요
                    
                "
168,"
                    
                        칼로리 낮아서 맥주 못끊는 다이어터들에게 좋음....처음엔 개맛없어 싶지만 두박스즈음 가면 이것도 맛있게 느껴짐 ㅠㅠ
                    
                "
169,"
                    
                        우선 타회사 동종 제품보다 더욱더 맥주본연의 말을 느꼈습니다
처음에는 조금 향이 안맞는 느낌이라고 들지 모르지만
건강상의 이유나 가볍게 즐기기에는 좋습니다
                    
                "
170,"
                    
                        맥주 마실땐 좋은데 먹고나면 늘어져서 무알콜제롤 시켰네요~생각보다 좋아요~ 무알콜제로라 그런가 맥주 먹고싶을때 먹으면 시원하니 좋고 취하지않아 좋고 늘어지지않아 좋아요~신랑도 좋아해요~~배송도 빠르고 맥주가 터진고없이 잘도척했네요~
                    
                "
171,"
                    
                        클라우드의 맛을 생각하시고 이거 사시면 절대 안됩니다.
완전 다른맛입니다. 탄산감과 청량감은 좋으나 맥주 본연의 맛이라기에는 많이 아쉬운
김빠진 싱거운 맥주맛 생각하세요. 근데 먹다보면 익숙해져서 그런지 먹을만해요
가성비는 괜찮다고 봅니다
                    
                "
172,"
                    
                        칼로리 30
시원하고 적당히 맥주같아 질리지 않게 늘 쟁여놓고 마십니다.

하루는 하이트제x 주문해봤는데
먹다 토하는줄
다 마셔보지도 못하고 버렸어요
칼로리는 60

그래서 다시 클라우드로 돌아왔어요
하이트 먹다 이거 먹으니
이게 얼마나 잘 만든건지 실감나요ㅠ

10년전 밀러 무알콜은 맛이 너무 없었는데
요즘은 무알콜 맥주도 잘 만드나봅니다.

제 소소한 (?) 즐거움에
중요한 무알콜 맥주입니다.

알콜 먹으면 개가 돼서요
                    
                "
173,"
                    
                        2번째 구매입니다~!

맥주맛을 알콜없이 즐기기에 최고였는데

문제는 이 맥주맛을 즐기려고 어울리는 안주를

계속 찾아 먹었더니 계속 살이찌네요

그래서 다 먹고 참고 참았는데

날씨가 더워지니까 이게 더 땡기더라구요

결국 어느순간 정신을 차려보니 또 다시 이 맥주가 도착하였고

옆에는 바삭한 치킨이 함께 하고있네요

하앙...도저히 못참겠엉...일단 먹고보자...
                    
                "
174,"
                    
                        코로나코로나
애들자고 맥주아닌 물아닌
그냥 무알콜 이거라도..
개운 시원
그리고 칼로리가 업청나게낮음
ㅇ거라도 꽉 안채우면 스트레스 엄청날듯
이거 즐겨먹는 쿠팡인들은 잘알겠지만
만육천 후반대에서ㅡ만구천, 이만까지
가격변동 심함
                    
                "
175,"
                    
                        3월18일 구매.
이거 무알콜인지 지금 알았어요.
맥주를 안먹어서 신랑이 맥주 이야기하길래 쿠팡에서 웬만한건 주문해서 있길래 주문했는데
오늘 이거 무알콜이라고 하더라구요.
어쩐지 아무리 먹어도 안취하다길래 웃었네요.
맛은 정말 맥주 맛이네요 ㅋ
한달지나서 신랑도 오늘알았네요. 온라인으로 맥주 구매가 안되지 않냐해서 보니 안되네요.
생각도 못한 부분이네요.
                    
                "
176,"
                    
                        술을 거의 매일 먹은 사람입니다.
건강도 생각할겸 한번 샀어요~
많은분들이 제일 맥주맛과 비슷하다고 하셔서~

무알콜은 처음인데~
살짝 사과맛이 나는거 같구요.
씁쓸한? 쎄~ 한 맛때문에 맥주랑 비슷하다고 하시는가 같아요~
계속 먹어보고~ 익숙해지면 자주 애용할까합니다~
아무래도 진짜 맥주 만큼은 아니지만
아쉬운데로 괜찮네용
                    
                "
177,"
                    
                        나같은  사람 한데는  딱좋은  무알콜  맥주 .
알콜  알레르기가  있어서  술  조금만  입에  대도  바라  반응이  오는 일인..  집에서  신랑 하고  한잔 하고 싶어도  힘든 일인.

그래서  고민  끝에   무알콜  맥주를  구매했어요..
맛은  보리차에 탄산수를  넣은  느낌??  이라고 하면  될거  같기도 하고 .. 술을  안마시다 보니  역시나  맥주맛은  말로 표현을  못하 하겠네요   .

받고  저녁에  한캔을   했는데  배는  부르고   반응은  안생기고.. 
좋은거  같아요... 가끔  콜라대신  이걸루  남편이랑  한잔  해도  될거  같네요  ㅎㅎ
                    
                "
178,"
                    
                        가성비가 좋아요. 동네마트에서는 천원에 팝니다. 
약을 먹고 있어서 술이 고플 때 하기 좋습니다. 
맛은 하이트 제로가 좀 더 낫지만 그건 당분이 꽤 있더군요. 
이건 무당입니다. 
우리나라도 일본처럼 퓨린 없는 제품도 나왔으면 하네요. 
당뇨햇반에도 들어가는 난소화성 말토덱스트린이 들어있어서 다이어트에도 도움됩니다.
                    
                "
179,"
                    
                        건강상의 이유로 술을 끊었는데
밤마다 맥주가 너무 생각나서 마시기 시작했어요.
거의 매일 4~5캔씩 마시는것같네용
맛은 블*1664 맥주랑 비슷해요
약간 과일향도 나고 탄산도 진합니다
저는 개인적으로 하*트 무알콜보다 이게 더 맛나는듯요
덕분에 3달째 금주 잘하고있습니다
한캔당 30칼로리?정도밖에 안해서 자동 다이어트도 되네용
                    
                "
180,"
                    
                        다른 제품에 비해 물엿맛은 확실히 덜합니다. 사과향 탄산음료 같은 느낌이에요. 저렴한 가격대로 고른다면 클라우드 제로 괜찮네요
                    
                "
181,"
                    
                        술쟁이인데 다이어트하려규 술줄이는중이라 고민하다가 대안품을 찾은것같아요
취하려고 먹는 맥주가 아니라서 딱 한캔먹고싶을때  좋은것같아요
요즘 캠핑도  많이 가는데 운전때문에 못마셔서 아싀웠는데
이젠 바비큐랑 같이 먹어요 완전 굿
하이트도 마셔봤는데 하이트보단 이게 나아요
하이트 진짜 노맛 ㅠ
                    
                "
